segment_id,road,way_id,highway,km,mid_lon,mid_lat
modi-mill-flyover_1313220169_0,Modi Mill Flyover,1313220169,primary,0.043,77.266215,28.555343
barapullah-road-flyover_1313239604_0,Barapullah Road Flyover,1313239604,trunk,0.026,77.20955,28.573242
delhi-dehradun-expressway_1313244704_0,Delhi-Dehradun Expressway,1313244704,motorway,0.026,77.276449,28.62353
delhi-dehradun-expressway_1313244705_0,Delhi-Dehradun Expressway,1313244705,motorway,0.022,77.276221,28.623649
flyover_1313444176_0,Flyover,1313444176,trunk,0.093,77.278581,28.608998
flyover_1313444177_0,Flyover,1313444177,trunk,0.108,77.270992,28.604891
flyover_1313444178_0,Flyover,1313444178,trunk,0.136,77.27078,28.604338
flyover_1313444179_0,Flyover,1313444179,trunk,0.075,77.278733,28.60853
ito-flyover_1313447924_0,ITO Flyover,1313447924,trunk,0.075,77.24682,28.626418
ito-flyover_1313447925_0,ITO Flyover,1313447925,trunk,0.069,77.247005,28.625749
ito-flyover_1313447927_0,ITO Flyover,1313447927,trunk,0.008,77.246897,28.630756
ito-flyover_1313447929_0,ITO Flyover,1313447929,trunk,0.074,77.247002,28.625238
ito-flyover_1313447930_0,ITO Flyover,1313447930,trunk,0.058,77.247083,28.625397
sachivalaya-road-flyover_1313450495_0,Sachivalaya Road Flyover,1313450495,trunk,0.101,77.247394,28.635126
sachivalaya-road-flyover_1313450497_0,Sachivalaya Road Flyover,1313450497,trunk,0.02,77.24695,28.632844
ring-road_1313450498_0,Ring Road,1313450498,trunk,0.233,77.257774,28.640868
sachivalaya-road-flyover_1313450499_0,Sachivalaya Road Flyover,1313450499,trunk,0.556,77.257514,28.638991
nizamuddin-railway-station-flyover_1313455080_0,Nizamuddin Railway Station Flyover,1313455080,trunk,0.052,77.257706,28.591812
nizamuddin-railway-station-flyover_1313455081_0,Nizamuddin Railway Station Flyover,1313455081,trunk,0.055,77.257961,28.591371
nizamuddin-road-flyover_1313465446_0,Nizamuddin Road Flyover,1313465446,trunk,0.057,77.254803,28.601031
aiims-flyover_1313474874_0,AIIMS Flyover,1313474874,primary,0.11,77.206778,28.569361
azadpur-flyover_1313664396_0,Azadpur Flyover,1313664396,primary,0.043,77.174191,28.70794
azadpur-flyover_1313664397_0,Azadpur Flyover,1313664397,primary,0.047,77.174355,28.708308
mahatma-gandhi-road_1313664398_0,Mahatma Gandhi Road,1313664398,primary,0.04,77.173809,28.707466
national-highway-24-bypass_1314351466_0,National Highway 24 Bypass,1314351466,trunk,0.094,77.32401,28.629707
national-highway-24-bypass-flyover_1314351467_0,National Highway 24 Bypass Flyover,1314351467,trunk,0.065,77.324634,28.629899
national-highway-24-bypass_1314555664_0,National Highway 24 Bypass,1314555664,trunk,0.045,77.323022,28.628906
national-highway-24-bypass-flyover_1314555665_0,National Highway 24 Bypass Flyover,1314555665,trunk,0.108,77.323851,28.62919
dnd-kmp-expressway_1320128440_0,DND KMP Expressway,1320128440,trunk,1.092,77.317092,28.488299
unnamed_1321789351_0,unnamed,1321789351,primary,0.08,77.134408,28.570506
dwarka-expressway_1321798283_0,Dwarka Expressway,1321798283,trunk,0.161,77.050779,28.554752
bharthal-railway-underpass_1323821132_0,Bharthal Railway Underpass,1323821132,trunk,0.089,77.057791,28.54712
bharthal-railway-underpass_1323821133_0,Bharthal Railway Underpass,1323821133,trunk,0.088,77.058619,28.546768
bharthal-railway-underpass_1323821134_0,Bharthal Railway Underpass,1323821134,trunk,0.157,77.059765,28.545877
bharthal-railway-underpass_1323821135_0,Bharthal Railway Underpass,1323821135,trunk,0.156,77.061296,28.545402
yakshini-chowk-underpass_1323824517_0,Yakshini Chowk Underpass,1323824517,primary,0.107,77.12238,28.569845
yakshini-chowk-underpass_1323825051_0,Yakshini Chowk Underpass,1323825051,primary,0.797,77.117374,28.575065
dwarka-palam-road_1323825053_0,Dwarka-Palam Road,1323825053,primary,0.447,77.114922,28.575756
yakshini-chowk-underpass_1323825055_0,Yakshini Chowk Underpass,1323825055,primary,0.355,77.119967,28.574466
badarpur-railway-underpass_1323825546_0,Badarpur Railway Underpass,1323825546,primary,0.05,77.298762,28.499111
mehrauli-badarpur-road_1323825547_0,Mehrauli Badarpur Road,1323825547,primary,0.029,77.299179,28.499262
bhera-enclave-underpass_1324030078_0,Bhera Enclave Underpass,1324030078,primary,0.31,77.093099,28.669986
bhera-enclave-underpass_1324030079_0,Bhera Enclave Underpass,1324030079,primary,0.355,77.093214,28.671486
bhera-enclave-underpass_1324030080_0,Bhera Enclave Underpass,1324030080,primary,0.244,77.092524,28.666585
bhera-enclave-underpass_1324030081_0,Bhera Enclave Underpass,1324030081,primary,0.243,77.092762,28.668766
panjabi-bagh-underpass_1324031031_0,Panjabi Bagh Underpass,1324031031,primary,0.297,77.143115,28.673374
panjabi-bagh-underpass_1324031032_0,Panjabi Bagh Underpass,1324031032,primary,0.293,77.141858,28.673406
mahatma-gandhi-road_1324032742_0,Mahatma Gandhi Road,1324032742,primary,0.085,77.155421,28.695672
prembari-underpass_1324032743_0,Prembari Underpass,1324032743,primary,0.135,77.156092,28.697337
prembari-underpass_1324032744_0,Prembari Underpass,1324032744,primary,0.043,77.15709,28.699125
outer-ring-road-underpass_1324033141_0,Outer Ring Road Underpass,1324033141,trunk,0.299,77.131331,28.704187
outer-ring-road-underpass_1324033142_0,Outer Ring Road Underpass,1324033142,trunk,0.298,77.133103,28.706365
outer-ring-road-underpass_1324033143_0,Outer Ring Road Underpass,1324033143,trunk,0.291,77.130297,28.703221
outer-ring-road_1324033144_0,Outer Ring Road,1324033144,trunk,0.261,77.128389,28.701911
mahatma-gandhi-marg_1324343885_0,Mahatma Gandhi Marg,1324343885,trunk,0.256,77.235582,28.664066
mahatma-gandhi-marg_1324343886_0,Mahatma Gandhi Marg,1324343886,trunk,0.309,77.236259,28.6633
unnamed_1324615022_0,unnamed,1324615022,trunk,0.237,77.061783,28.545407
unnamed_1327597544_0,unnamed,1327597544,primary,0.977,77.116722,28.806159
unnamed_1334964175_0,unnamed,1334964175,primary,1.018,77.136527,28.809859
unnamed_1334964176_0,unnamed,1334964176,primary,0.742,77.127202,28.809043
unnamed_1334964177_0,unnamed,1334964177,primary,0.74,77.127878,28.808764
unnamed_1334964178_0,unnamed,1334964178,primary,0.068,77.131289,28.809419
unnamed_1334964179_0,unnamed,1334964179,primary,0.454,77.135211,28.811172
unnamed_1334964180_0,unnamed,1334964180,primary,0.062,77.13147,28.810119
unnamed_1334969632_0,unnamed,1334969632,primary,0.018,77.113526,28.80603
unnamed_1334969633_0,unnamed,1334969633,primary,0.006,77.113587,28.806041
outer-ring-road_1339101397_0,Outer Ring Road,1339101397,primary,1.043,77.114296,28.696635
outer-ring-road_1339101397_1,Outer Ring Road,1339101397,primary,0.208,77.107564,28.694744
unnamed_1341418196_0,unnamed,1341418196,trunk,0.53,77.109177,28.533781
grand-trunk-road_1341789496_0,Grand Trunk Road,1341789496,trunk,0.689,77.13814,28.808559
unnamed_1342093258_0,unnamed,1342093258,primary,0.484,77.104951,28.804133
unnamed_1342093263_0,unnamed,1342093263,primary,0.126,77.097124,28.801616
unnamed_1342093264_0,unnamed,1342093264,primary,0.149,77.095669,28.80122
unnamed_1342093265_0,unnamed,1342093265,primary,0.076,77.097014,28.801997
unnamed_1342093266_0,unnamed,1342093266,primary,0.123,77.09822,28.80231
unnamed_1342093267_0,unnamed,1342093267,primary,0.623,77.103394,28.803166
unnamed_1342093268_0,unnamed,1342093268,primary,0.141,77.107094,28.80416
unnamed_1342093269_0,unnamed,1342093269,primary,0.135,77.108282,28.804838
unnamed_1342093272_0,unnamed,1342093272,primary,0.03,77.114025,28.805537
dnd-kmp-expressway_1342384148_0,DND-KMP Expressway,1342384148,motorway,1.027,77.307488,28.524117
dnd-kmp-expressway_1342384148_1,DND-KMP Expressway,1342384148,motorway,0.755,77.311823,28.516687
dnd-kmp-expressway_1342384149_0,DND KMP Expressway,1342384149,trunk,0.086,77.313521,28.511502
dnd-kmp-expressway_1342384151_0,DND KMP Expressway,1342384151,trunk,0.082,77.313142,28.512188
dnd-kmp-expressway_1342384152_0,DND KMP Expressway,1342384152,trunk,1.054,77.315193,28.505452
dnd-kmp-expressway_1342384152_1,DND KMP Expressway,1342384152,trunk,0.133,77.313374,28.511481
dnd-kmp-expressway_1342384153_0,DND KMP Expressway,1342384153,trunk,1.01,77.315388,28.505483
dnd-kmp-expressway_1342384153_1,DND KMP Expressway,1342384153,trunk,0.177,77.315893,28.501086
dnd-kmp-expressway_1342384154_0,DND KMP Expressway,1342384154,trunk,0.302,77.315858,28.499527
dnd-kmp-expressway_1342384155_0,DND KMP Expressway,1342384155,trunk,0.303,77.315941,28.500197
dnd-kmp-expressway_1342384156_0,DND KMP Expressway,1342384156,trunk,0.321,77.316008,28.497757
dnd-kmp-expressway_1342384157_0,DND KMP Expressway,1342384157,trunk,0.32,77.31614,28.497778
outer-ring-road_1353561170_0,Outer Ring Road,1353561170,primary,0.25,77.092247,28.66482
urban-extension-road-ii_1353593171_0,Urban Extension Road-II,1353593171,trunk,0.131,77.035637,28.560576
urban-extension-road-ii_1353593172_0,Urban Extension Road-II,1353593172,trunk,0.144,77.02782,28.560303
urban-extension-road-ii_1353593173_0,Urban Extension Road-II,1353593173,trunk,0.151,77.025892,28.561625
urban-extension-road-ii_1353593174_0,Urban Extension Road-II,1353593174,trunk,0.145,77.035649,28.560706
urban-extension-road-ii_1353593175_0,Urban Extension Road-II,1353593175,trunk,0.172,77.025818,28.561527
urban-extension-road-ii_1353604995_0,Urban Extension Road-II,1353604995,trunk,0.075,77.072548,28.786945
urban-extension-road-ii_1353604996_0,Urban Extension Road-II,1353604996,trunk,0.019,77.072637,28.787094
urban-extension-road-ii_1353604997_0,Urban Extension Road-II,1353604997,trunk,0.068,77.072321,28.786275
urban-extension-road-ii_1353604998_0,Urban Extension Road-II,1353604998,trunk,0.022,77.072651,28.786809
urban-extension-road-ii_1353605000_0,Urban Extension Road-II,1353605000,trunk,2.315,77.063158,28.768265
urban-extension-road-ii_1353605000_1,Urban Extension Road-II,1353605000,trunk,0.055,77.071919,28.785911
urban-extension-road-ii_1353605002_0,Urban Extension Road-II,1353605002,trunk,1.17,77.071541,28.78488
urban-extension-road-ii_1353605002_1,Urban Extension Road-II,1353605002,trunk,1.009,77.06332,28.768235
urban-extension-road-ii_1353605002_2,Urban Extension Road-II,1353605002,trunk,0.19,77.062482,28.766656
urban-extension-road-ii_1353607104_0,Urban Extension Road-II,1353607104,trunk,0.521,77.045985,28.735749
urban-extension-road-ii_1353607105_0,Urban Extension Road-II,1353607105,trunk,0.015,77.046607,28.736822
urban-extension-road-ii_1353607107_0,Urban Extension Road-II,1353607107,trunk,0.013,77.046669,28.736678
urban-extension-road-ii_1353607108_0,Urban Extension Road-II,1353607108,trunk,0.079,77.04673,28.736783
urban-extension-road-ii_1353607109_0,Urban Extension Road-II,1353607109,trunk,0.012,77.0471,28.737411
urban-extension-road-ii_1353607110_0,Urban Extension Road-II,1353607110,trunk,0.08,77.046975,28.737466
urban-extension-road-ii_1353607111_0,Urban Extension Road-II,1353607111,trunk,0.012,77.047027,28.737564
urban-extension-road-ii_1353607114_0,Urban Extension Road-II,1353607114,trunk,0.526,77.044707,28.73308
dwarka-expressway_1362479091_0,Dwarka Expressway,1362479091,trunk,0.103,77.054333,28.558738
dnd-kmp-expressway_1368621352_0,DND-KMP Expressway,1368621352,motorway,0.68,77.311657,28.51664
shivaji-marg_1368958808_0,Shivaji Marg,1368958808,primary,0.033,77.081749,28.631399
outer-ring-road_1368958811_0,Outer Ring Road,1368958811,primary,0.257,77.081197,28.632867
mahatma-gandhi-marg_1370266035_0,Mahatma Gandhi Marg,1370266035,primary,0.85,77.136865,28.612928
mahatma-gandhi-marg_1370266053_0,Mahatma Gandhi Marg,1370266053,primary,0.148,77.140033,28.60899
mahatma-gandhi-marg_1370266056_0,Mahatma Gandhi Marg,1370266056,primary,0.148,77.140707,28.608339
mahatma-gandhi-marg_1370266059_0,Mahatma Gandhi Marg,1370266059,primary,1.569,77.143675,28.606103
rd-no-224_1376114331_0,Rd. No. 224,1376114331,primary,0.015,77.07186,28.59477
road-number-201_1376114332_0,Road Number 201,1376114332,primary,0.014,77.071887,28.594899
rd-no-224_1376114333_0,Rd. No. 224,1376114333,primary,0.945,77.071908,28.598102
road-number-201_1376114334_0,Road Number 201,1376114334,primary,0.014,77.071726,28.594813
delhi-dehradun-expressway_1377960801_0,Delhi-Dehradun Expressway,1377960801,motorway,0.079,77.255576,28.668971
delhi-dehradun-expressway_1377960802_0,Delhi-Dehradun Expressway,1377960802,motorway,0.055,77.255595,28.669376
unnamed_1380592285_0,unnamed,1380592285,primary,0.013,77.127806,28.567065
northern-access-rd_1380592286_0,Northern Access Rd,1380592286,primary,0.013,77.127926,28.567122
unnamed_1380592287_0,unnamed,1380592287,primary,0.014,77.12785,28.567217
unnamed_1388971161_0,unnamed,1388971161,primary,0.015,77.067794,28.682252
unnamed_1388973367_0,unnamed,1388973367,primary,0.019,77.067801,28.682389
mahatma-gandhi-marg_1390014176_0,Mahatma Gandhi Marg,1390014176,primary,0.084,77.136105,28.668115
mahatma-gandhi-marg_1390014178_0,Mahatma Gandhi Marg,1390014178,primary,0.019,77.136432,28.668399
cariappa-marg_1391746433_0,Cariappa Marg,1391746433,primary,0.141,77.119905,28.607944
pankha-road_1391746434_0,Pankha Road,1391746434,primary,0.851,77.118204,28.605963
mehrauli-badarpur-road_1391873333_0,Mehrauli Badarpur Road,1391873333,primary,0.15,77.222294,28.516529
mehrauli-badarpur-road_1391873334_0,Mehrauli Badarpur Road,1391873334,primary,0.122,77.221621,28.516676
vikas-marg_1392323359_0,Vikas Marg,1392323359,primary,0.01,77.285806,28.636076
gt-road_1392411911_0,GT Road,1392411911,primary,0.067,77.279672,28.672799
unnamed_1394097510_0,unnamed,1394097510,primary,0.037,77.134952,28.570078
unnamed_1394097511_0,unnamed,1394097511,primary,0.015,77.134809,28.570319
unnamed_1394097512_0,unnamed,1394097512,primary,0.034,77.135094,28.570237
najafgarh-nangloi-road_1394134937_0,Najafgarh Nangloi Road,1394134937,primary,0.169,76.999093,28.630247
unnamed_1413413914_0,unnamed,1413413914,primary,0.011,77.220853,28.692152
sham-nath-marg_1413413915_0,Sham Nath Marg,1413413915,primary,1.092,77.221467,28.688501
sham-nath-marg_1413413915_1,Sham Nath Marg,1413413915,primary,0.071,77.22253,28.681894
unnamed_1413413916_0,unnamed,1413413916,primary,0.011,77.220995,28.692103
mahatma-gandhi-road_1413413917_0,Mahatma Gandhi Road,1413413917,primary,0.073,77.2208,28.692235
nh9_1413464707_0,NH9,1413464707,trunk,0.192,76.961178,28.688344
nh9_1413464708_0,NH9,1413464708,trunk,0.216,76.961286,28.688217
nh9_1413464709_0,NH9,1413464709,trunk,0.578,76.998901,28.685027
nh9_1413464710_0,NH9,1413464710,trunk,0.564,76.999496,28.684858
bawana-road_1417138629_0,Bawana Road,1417138629,primary,0.229,77.038252,28.792074
delhi-road_1417138632_0,Delhi Road,1417138632,primary,1.063,77.039932,28.788725
delhi-road_1417138632_1,Delhi Road,1417138632,primary,0.265,77.043721,28.781003
mahatma-gandhi-marg_1420874849_0,Mahatma Gandhi Marg,1420874849,primary,0.293,77.134698,28.666479
club-road-flyover_1420874850_0,Club Road Flyover,1420874850,primary,0.038,77.133229,28.665518
mahatma-gandhi-marg_1420874851_0,Mahatma Gandhi Marg,1420874851,primary,0.086,77.129796,28.662379
mahatma-gandhi-marg_1420874852_0,Mahatma Gandhi Marg,1420874852,primary,0.14,77.131097,28.663474
mahatma-gandhi-marg_1420874854_0,Mahatma Gandhi Marg,1420874854,primary,0.081,77.129318,28.659925
mahatma-gandhi-marg_1420874855_0,Mahatma Gandhi Marg,1420874855,primary,0.051,77.129366,28.659207
mahatma-gandhi-marg_1420874856_0,Mahatma Gandhi Marg,1420874856,primary,0.021,77.129184,28.660398
abdul-gaffar-khan-marg_1421988795_0,Abdul Gaffar Khan Marg,1421988795,primary,0.018,77.123984,28.546996
abdul-gaffar-khan-marg_1421988797_0,Abdul Gaffar Khan Marg,1421988797,primary,0.016,77.124485,28.546882
abdul-gaffar-khan-marg_1421988799_0,Abdul Gaffar Khan Marg,1421988799,primary,0.011,77.124334,28.546945
ring-road_1425536278_0,Ring Road,1425536278,primary,0.03,77.137948,28.669332
dwarka-expressway_1425773037_0,Dwarka Expressway,1425773037,trunk,0.171,77.036841,28.538365
dwarka-expressway_1425773038_0,Dwarka Expressway,1425773038,trunk,0.176,77.036645,28.538387
nelson-mandela-marg_1425985949_0,Nelson Mandela Marg,1425985949,primary,0.021,77.148201,28.529034
abdul-gaffar-khan-marg_1425985950_0,Abdul Gaffar Khan Marg,1425985950,primary,0.293,77.148891,28.528861
unnamed_1426814345_0,unnamed,1426814345,primary,0.318,77.132886,28.706231
unnamed_1426814347_0,unnamed,1426814347,primary,0.022,77.13106,28.704176
nh344m_1427682171_0,NH344M,1427682171,trunk,0.121,77.090906,28.799831
nh344m_1427682172_0,NH344M,1427682172,trunk,0.466,77.093406,28.800883
nh344m_1427682173_0,NH344M,1427682173,trunk,0.461,77.092745,28.800532
urban-extension-road-ii_1427682180_0,Urban Extension Road-II,1427682180,trunk,0.125,77.124585,28.808162
urban-extension-road-ii_1427682181_0,Urban Extension Road-II,1427682181,trunk,0.322,77.126123,28.808514
urban-extension-road-ii_1427682197_0,Urban Extension Road-II,1427682197,trunk,0.165,77.129031,28.809148
urban-extension-road-ii_1427682198_0,Urban Extension Road-II,1427682198,trunk,0.171,77.130665,28.809697
unnamed_1427682203_0,unnamed,1427682203,primary,0.25,77.136284,28.810298
unnamed_1427682204_0,unnamed,1427682204,primary,0.173,77.136002,28.810413
grand-trunk-road_1427682222_0,Grand Trunk Road,1427682222,trunk,0.158,77.134104,28.818507
urban-extension-road-ii_1427894414_0,Urban Extension Road-II,1427894414,trunk,0.053,77.040431,28.725033
urban-extension-road-ii_1427894415_0,Urban Extension Road-II,1427894415,trunk,0.052,77.040281,28.724577
urban-extension-road-ii_1427894416_0,Urban Extension Road-II,1427894416,trunk,0.108,77.040639,28.725369
urban-extension-road-ii_1427894417_0,Urban Extension Road-II,1427894417,trunk,0.111,77.040824,28.725404
urban-extension-road-ii_1427894420_0,Urban Extension Road-II,1427894420,trunk,0.05,77.041141,28.726305
urban-extension-road-ii_1427894421_0,Urban Extension Road-II,1427894421,trunk,0.045,77.041078,28.725866
urban-extension-road-ii_1427894428_0,Urban Extension Road-II,1427894428,trunk,0.157,77.047724,28.738837
urban-extension-road-ii_1427894429_0,Urban Extension Road-II,1427894429,trunk,0.159,77.047152,28.737509
urban-extension-road-ii_1427894450_0,Urban Extension Road-II,1427894450,trunk,0.197,77.058167,28.758108
urban-extension-road-ii_1427894451_0,Urban Extension Road-II,1427894451,trunk,0.199,77.057449,28.756403
urban-extension-road-ii_1427894452_0,Urban Extension Road-II,1427894452,trunk,0.188,77.061772,28.765738
urban-extension-road-ii_1427894453_0,Urban Extension Road-II,1427894453,trunk,0.187,77.061624,28.765771
dabri-palam-road_1428919899_0,Dabri Palam Road,1428919899,primary,0.191,77.080612,28.595622
new-rohtak-road_1429564104_0,New Rohtak Road,1429564104,primary,0.203,77.203229,28.653075
nh248bb_1429639987_0,NH248BB,1429639987,trunk,1.015,77.068858,28.543443
nh248bb_1429639987_1,NH248BB,1429639987,trunk,1.026,77.077623,28.541557
nh344p_1430144222_0,NH344P,1430144222,trunk,0.38,77.046185,28.79571
nh344p_1430144223_0,NH344P,1430144223,trunk,0.376,77.045023,28.797379
nh344p_1430144224_0,NH344P,1430144224,trunk,0.133,77.043753,28.7989
nh344p_1430144226_0,NH344P,1430144226,trunk,0.133,77.044165,28.798511
